,owner,asset_description,asset_type,type,amount,comment,senator,ptr_link,id,min_amount,max_amount,Open,High,Low,Close,Volume,Adjusted,Error_message_x,transaction_date,ticker,o_c_perc,h_l_perc,Error_message_y,1_Week_O,1_Week_C,1_Week_H,1_Week_L,1_Week_V,1_Week_A,1_Week_o_p,1_Week_c_p,Error_message,1_Month_O,1_Month_C,1_Month_H,1_Month_L,1_Month_V,1_Month_A,1_Month_o_p,1_Month_c_p
1971,Joint,Regions Financial Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,3174,1001,15000.0,18.09,18.77,17.73,18.67,20334900.0,17.321308,None,02/06/2018,RF,0.03206191265892769,0.05865764241398754,None,18.34,18.85,18.889999,18.26,13246400.0,17.488301999999997,0.013819789939192924,0.009641135511515785,None,19.799999,19.9,19.940001000000002,19.549999,7795300.0,18.462454,0.09452730790491984,0.06588109266202447
1972,Joint,"Shell Midstream Partners, L.P.",Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,3175,1001,15000.0,26.02,26.940001000000002,25.93,26.25,3189800.0,21.65897,None,02/05/2018,SHLX,0.008839354342813237,0.03895106054762833,None,25.950001,26.01,26.129998999999998,25.43,475700.0,21.460939,-0.0026901998462720697,-0.009142857142857083,None,24.65,24.780001000000002,25.360001,24.525,1037300.0,20.446064,-0.052651806302844,-0.05599996190476182
1973,Joint,Sunoco LP,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,3176,1001,15000.0,30.18,30.65,29.93,30.0,778200.0,23.259649,None,02/05/2018,SUN,-0.0059642147117296125,0.02405613097226859,None,30.08,30.74,30.959999,30.07,314200.0,23.833391,-0.003313452617627615,0.024666666666666615,None,28.440001000000002,28.24,28.77,28.120001000000002,500900.0,21.89772,-0.05765404241219342,-0.05866666666666672
1974,Joint,Corning Incorporated,Stock,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,3177,15001,50000.0,30.98,31.389999,29.76,29.780001000000002,11270300.0,28.062316999999997,None,02/05/2018,GLW,-0.038734635248547394,0.054771471774193475,None,29.120001000000002,29.450001,29.629998999999998,29.01,9879500.0,27.75135,-0.06003870238863778,-0.011081262220239745,None,28.58,28.879998999999998,29.219998999999998,28.549999,7102000.0,27.379438,-0.07746933505487417,-0.03022169139618243
1975,Joint,Corning Incorporated,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,3178,1001,15000.0,30.98,31.389999,29.76,29.780001000000002,11270300.0,28.062316999999997,None,02/05/2018,GLW,-0.038734635248547394,0.054771471774193475,None,29.120001000000002,29.450001,29.629998999999998,29.01,9879500.0,27.75135,-0.06003870238863778,-0.011081262220239745,None,28.58,28.879998999999998,29.219998999999998,28.549999,7102000.0,27.379438,-0.07746933505487417,-0.03022169139618243
1976,Joint,"Urban Outfitters, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,3179,1001,15000.0,32.509997999999996,33.419998,32.02,32.09,2704900.0,32.09,None,02/05/2018,URBN,0.012919041090066896,-0.04372261086820726,None,34.509997999999996,33.700001,34.799999,32.900002,2460700.0,33.700001,-0.061519536236206485,-0.05017142411966335,None,36.349998,36.23,36.900002,35.740002000000004,6718400.0,36.23,-0.11811750957351655,-0.12901215331879068
1977,Joint,"Urban Outfitters, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,3180,1001,15000.0,32.509997999999996,33.419998,32.02,32.09,2704900.0,32.09,None,02/05/2018,URBN,0.012919041090066896,-0.04372261086820726,None,34.509997999999996,33.700001,34.799999,32.900002,2460700.0,33.700001,-0.061519536236206485,-0.05017142411966335,None,36.349998,36.23,36.900002,35.740002000000004,6718400.0,36.23,-0.11811750957351655,-0.12901215331879068
1978,Joint,Devon Energy Corporation,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/f8548ffc-c648-4462-8884-330ac5db6c21/,3182,1001,15000.0,41.619999,41.75,39.950001,40.029999,6009900.0,38.728729,None,02/02/2018,DVN,-0.038202788039471205,0.04505629424139438,None,35.279999,34.68,35.279999,32.689999,11522700.0,33.552642999999996,-0.1523306139435516,-0.13364974103546687,None,30.4,31.360001,31.42,29.969998999999998,9107600.0,30.340574,-0.26958191421388555,-0.21658751477860383
1979,Spouse,Walmart Inc.,Stock,Purchase,"$1,001 - $15,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3183,1001,15000.0,96.989998,97.940002,94.099998,94.110001,52088500.0,94.110001,None,02/20/2018,WMT,-0.029693752545494466,0.04080769480994046,None,93.629997,91.519997,93.720001,91.510002,13376100.0,91.519997,-0.03464275769961349,-0.02752102829113766,None,87.860001,87.949997,88.150002,87.370003,8258000.0,87.949997,-0.09413338682613441,-0.06545536005254107
1980,Spouse,"Facebook, Inc.",Stock,Purchase,"$15,001 - $50,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3184,15001,50000.0,175.770004,177.949997,175.110001,176.009995,21204900.0,176.009995,None,02/20/2018,FB,0.0013653694859107098,0.016218354084756043,None,184.449997,181.46000700000002,184.699997,181.46000700000002,15849800.0,181.46000700000002,0.049382675100809556,0.030964218821777793,None,167.470001,168.149994,170.199997,161.949997,129851800.0,168.149994,-0.047220815902126304,-0.04465656055498445
1981,Spouse,Walmart Inc.,Stock,Purchase,"$1,001 - $15,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3185,1001,15000.0,100.860001,102.25,100.209999,101.699997,7307600.0,96.516586,None,02/14/2018,WMT,0.008328336225180082,0.02035725995766155,None,95.110001,91.519997,95.339996,91.239998,49503700.0,86.855438,-0.057009715873391674,-0.10009833136966556,None,88.510002,87.66999799999999,88.989998,87.5,11040600.0,83.697723,-0.12244694504811672,-0.13795476316484065
1982,Spouse,"Facebook, Inc.",Stock,Sale (Full),"$15,001 - $50,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3186,15001,50000.0,186.929993,190.610001,180.610001,181.259995,33128200.0,181.259995,None,02/05/2018,FB,0.030332200354814074,-0.055367919520691436,None,177.059998,176.41000400000001,177.550003,171.83999599999999,32092100.0,176.41000400000001,0.05280048879047457,0.02675709551906359,None,176.199997,180.399994,181.149994,175.889999,16189300.0,180.399994,0.05740114696307724,0.0047445714648729365
1983,Spouse,"Amazon.com, Inc.",Stock,Sale (Full),"$1,001 - $15,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3187,1001,15000.0,1402.619995,1458.97998,1320.719971,1390.0,11495000.0,1390.0,None,02/05/2018,AMZN,0.008997444101030384,-0.10468533227018197,None,1364.670044,1386.22998,1393.810059,1344.01001,6738900.0,1386.22998,0.027056473695856627,0.0027122446043164974,None,1494.23999,1523.609985,1525.380005,1481.0,5233900.0,1523.609985,-0.06532061094708692,-0.09612229136690652
1984,Spouse,"Facebook, Inc.",Stock,Purchase,"$15,001 - $50,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3188,15001,50000.0,186.929993,190.610001,180.610001,181.259995,33128200.0,181.259995,None,02/05/2018,FB,-0.030332200354814074,0.055367919520691436,None,177.059998,176.41000400000001,177.550003,171.83999599999999,32092100.0,176.41000400000001,-0.05280048879047457,-0.02675709551906359,None,176.199997,180.399994,181.149994,175.889999,16189300.0,180.399994,-0.05740114696307724,-0.0047445714648729365
1985,Spouse,Eaton Vance Tax-Managed Diversified Equity Income,Stock,Purchase,"$1,001 - $15,000",sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3189,1001,15000.0,11.88,12.07,10.17,11.36,2153300.0,9.289594000000001,None,02/05/2018,ETY,-0.043771043771043884,0.1868239921337267,None,11.5,11.69,11.71,11.41,585700.0,9.557079,-0.03198653198653205,0.029049295774647894,None,11.68,11.79,11.83,11.67,388200.0,9.707413,-0.016835016835016925,0.037852112676056315
1986,Spouse,"Netflix, Inc.",Stock,Purchase,"$50,001 - $100,000",sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3190,50001,100000.0,262.0,267.899994,250.02999900000003,254.25999500000003,11896100.0,254.25999500000003,None,02/05/2018,NFLX,-0.029542003816793772,0.07147140371743936,None,252.13999900000002,257.950012,259.149994,249.0,8534900.0,257.950012,-0.03763359160305337,0.014512770677903863,None,302.850006,315.0,316.910004,297.600006,18986100.0,315.0,0.15591605343511453,0.23888935024953478
1987,Spouse,The Boeing Company,Stock,Purchase,"$50,001 - $100,000",sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3191,50001,100000.0,342.670013,350.0,317.390015,328.880005,10511300.0,313.420319,None,02/05/2018,BA,-0.04024282101392981,0.10274420573690698,None,336.570007,343.799988,347.75,335.130005,6885000.0,329.25622599999997,-0.01780140008924565,0.045366038595140504,None,338.0,352.75,354.769989,336.609985,8140200.0,337.82763700000004,-0.013628309518872266,0.07257964800870159
1988,Spouse,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3192,1001,15000.0,31.120001000000002,31.98,29.15,30.26,155908300.0,28.868546000000002,None,02/05/2018,BAC,-0.02763499268525089,0.09708404802744432,None,30.620001000000002,31.120001000000002,31.440001000000002,30.540001,95055100.0,29.689001,-0.01606683752998594,0.028420389953734318,None,31.35,32.130001,32.349998,31.17,70543100.0,30.767578000000004,0.007390713130118453,0.061797785855915346
1989,Spouse,Bank of America Corporation,Stock,Sale (Full),"$15,001 - $50,000",sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3193,15001,50000.0,31.120001000000002,31.98,29.15,30.26,155908300.0,28.868546000000002,None,02/05/2018,BAC,0.02763499268525089,-0.09708404802744432,None,30.620001000000002,31.120001000000002,31.440001000000002,30.540001,95055100.0,29.689001,0.01606683752998594,-0.028420389953734318,None,31.35,32.130001,32.349998,31.17,70543100.0,30.767578000000004,-0.007390713130118453,-0.061797785855915346
1990,Spouse,Raytheon Company,Stock,Sale (Full),"$15,001 - $50,000",sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3194,15001,50000.0,204.309998,208.0,191.0,198.360001,3119200.0,190.970825,None,02/05/2018,RTN,0.029122397622459946,-0.08900523560209424,None,206.0,207.520004,209.979996,204.119995,2134000.0,199.789642,-0.008271753788573737,-0.0461786799446527,None,214.0,215.0,215.38000499999998,211.91000400000001,1563200.0,206.990982,-0.047427938401722235,-0.0838878751568467
1991,Spouse,"Netflix, Inc.",Stock,Sale (Full),"$50,001 - $100,000",sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3195,50001,100000.0,262.0,267.899994,250.02999900000003,254.25999500000003,11896100.0,254.25999500000003,None,02/05/2018,NFLX,0.029542003816793772,-0.07147140371743936,None,252.13999900000002,257.950012,259.149994,249.0,8534900.0,257.950012,0.03763359160305337,-0.014512770677903863,None,302.850006,315.0,316.910004,297.600006,18986100.0,315.0,-0.15591605343511453,-0.23888935024953478
1992,Spouse,The Boeing Company,Stock,Sale (Full),"$15,001 - $50,000",sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3196,15001,50000.0,342.670013,350.0,317.390015,328.880005,10511300.0,313.420319,None,02/05/2018,BA,0.04024282101392981,-0.10274420573690698,None,336.570007,343.799988,347.75,335.130005,6885000.0,329.25622599999997,0.01780140008924565,-0.045366038595140504,None,338.0,352.75,354.769989,336.609985,8140200.0,337.82763700000004,0.013628309518872266,-0.07257964800870159
1993,Spouse,Eaton Vance Tax-Managed Diversified Equity Income,Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3197,15001,50000.0,11.88,12.07,10.17,11.36,2153300.0,9.289594000000001,None,02/05/2018,ETY,-0.043771043771043884,0.1868239921337267,None,11.5,11.69,11.71,11.41,585700.0,9.559452,-0.03198653198653205,0.029049295774647894,None,11.68,11.79,11.83,11.67,388200.0,9.707413,-0.016835016835016925,0.037852112676056315
1994,Spouse,Apple Inc.,Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3198,15001,50000.0,159.100006,163.880005,156.0,156.490005,72738500.0,151.124405,None,02/05/2018,AAPL,-0.016404782536589037,0.05051285256410264,None,158.5,162.71000700000002,163.889999,157.509995,60819500.0,157.77178999999998,-0.0037712506434475403,0.03974696019723446,None,175.21000700000002,176.820007,177.740005,174.520004,28401400.0,171.453583,0.10125707349124807,0.12991246309948043
1995,Spouse,"Amazon.com, Inc.",Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3199,15001,50000.0,1402.619995,1458.97998,1320.719971,1390.0,11495000.0,1390.0,None,02/05/2018,AMZN,-0.008997444101030384,0.10468533227018197,None,1364.670044,1386.22998,1393.810059,1344.01001,6738900.0,1386.22998,-0.027056473695856627,-0.0027122446043164974,None,1494.23999,1523.609985,1525.380005,1481.0,5233900.0,1523.609985,0.06532061094708692,0.09612229136690652
1996,Spouse,NVIDIA Corporation,Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3200,15001,50000.0,227.0,233.229996,205.0,213.69999700000002,29130100.0,212.14944500000001,None,02/05/2018,NVDA,-0.05859032158590297,0.1377072975609756,None,235.36000099999998,228.02999900000003,235.479996,225.02999900000003,27329300.0,226.375458,0.036828198237885384,0.0670566317321942,None,234.50999500000003,235.649994,237.25,229.520004,15519400.0,234.085587,0.03308367841409706,0.10271407256968733
1997,Spouse,Lockheed Martin Corporation,Stock,Sale (Full),"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3202,15001,50000.0,348.630005,353.98999,326.109985,336.459991,2947100.0,317.779541,None,02/05/2018,LMT,0.03490810838269638,-0.08549264445245362,None,344.540009,345.809998,348.47000099999997,340.100006,1829200.0,326.610413,0.011731623616274754,-0.027789357576247467,None,339.829987,342.359985,342.77999900000003,337.619995,1812400.0,325.167664,0.02524171148148871,-0.017535499488258596
1998,Spouse,Apple Inc.,Stock,Sale (Full),"$50,001 - $100,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3203,50001,100000.0,159.100006,163.880005,156.0,156.490005,72738500.0,151.124405,None,02/05/2018,AAPL,0.016404782536589037,-0.05051285256410264,None,158.5,162.71000700000002,163.889999,157.509995,60819500.0,157.77178999999998,0.0037712506434475403,-0.03974696019723446,None,175.21000700000002,176.820007,177.740005,174.520004,28401400.0,171.453583,-0.10125707349124807,-0.12991246309948043
1999,Spouse,Northrop Grumman Corporation,Stock,Sale (Full),"$50,001 - $100,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3205,50001,100000.0,333.75,339.52999900000003,316.269989,322.369995,1541600.0,311.281219,None,02/05/2018,NOC,0.034097393258426915,-0.07354479023932942,None,334.600006,337.440002,341.339996,330.570007,1284800.0,325.832886,-0.0025468344569288615,-0.04674754857380562,None,340.950012,344.790009,345.390015,337.549988,1387100.0,334.012115,-0.021573069662921395,-0.0695474589686921
2000,Spouse,Costco Wholesale Corporation,Stock,Sale (Full),"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3206,15001,50000.0,190.66000400000001,192.100006,182.529999,182.770004,3407200.0,178.328705,None,02/05/2018,COST,0.04138256495578388,-0.05242977621448409,None,181.83999599999999,181.059998,183.259995,180.380005,1596200.0,176.660263,0.04626039974277998,0.009356053852250246,None,188.449997,191.479996,191.979996,187.5,2155800.0,187.326996,0.011591350853008575,-0.047655478521519315
2001,Spouse,"Amazon.com, Inc.",Stock,Sale (Full),"$1,001 - $15,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/880caa8f-bd2d-4351-9397-3775e4cc2680/,3207,1001,15000.0,1402.619995,1458.97998,1320.719971,1390.0,11495000.0,1390.0,None,02/05/2018,AMZN,0.008997444101030384,-0.10468533227018197,None,1364.670044,1386.22998,1393.810059,1344.01001,6738900.0,1386.22998,0.027056473695856627,0.0027122446043164974,None,1494.23999,1523.609985,1525.380005,1481.0,5233900.0,1523.609985,-0.06532061094708692,-0.09612229136690652
2002,Self,"XPO Logistics, Inc.",Stock,Purchase,"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/5bc8e1b4-df79-4d98-b140-e147c27e5ec0/,3215,50001,100000.0,94.610001,94.879997,92.07,93.559998,1139100.0,93.559998,None,02/22/2018,XPO,-0.01109822417188225,0.030520223742804498,None,99.089996,98.980003,99.66999799999999,96.739998,2317800.0,98.980003,0.04735223499257761,0.057930794312329975,None,103.540001,102.18,105.08000200000001,102.029999,925700.0,102.18,0.09438748446900458,0.09213341368391237
2003,Self,"Gilead Sciences, Inc.",Stock,Sale (Partial),"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/5bc8e1b4-df79-4d98-b140-e147c27e5ec0/,3216,50001,100000.0,80.730003,81.129997,79.18,79.400002,8382200.0,73.425423,None,02/22/2018,GILD,0.016474680423336486,-0.02462739328113155,None,78.940002,77.529999,79.82,77.029999,8267500.0,71.696152,0.022172685909599057,0.023551674469731082,None,75.849998,75.57,76.760002,75.040001,7861000.0,70.378273,0.060448467963019864,0.04823679979252403
2004,Self,Allergan plc,Stock,Sale (Full),"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/5bc8e1b4-df79-4d98-b140-e147c27e5ec0/,3218,50001,100000.0,159.699997,161.66000400000001,158.990005,159.399994,2764200.0,152.520523,None,02/22/2018,AGN,0.0018785410496908387,-0.01679350220789048,None,150.759995,148.190002,151.800003,144.75,9340200.0,142.41288799999998,0.05597997600463319,0.07032617579646835,None,162.520004,162.580002,164.929993,162.0,2586800.0,156.241943,-0.017658153118186998,-0.019949862733370086
2005,Self,Microsoft Corporation,Stock,Purchase,"$15,001 - $50,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/5bc8e1b4-df79-4d98-b140-e147c27e5ec0/,3219,15001,50000.0,86.300003,88.93,83.83000200000001,88.18,63499100.0,85.183823,None,02/09/2018,MSFT,0.02178443724967197,0.06083738373285496,None,92.449997,92.0,93.5,91.800003,30596900.0,89.291519,0.07126296391901622,0.043320480834656304,None,95.290001,96.540001,96.540001,95.0,36937300.0,93.697861,0.10417146798940435,0.09480608981628483
2006,Self,CarMax Inc.,Stock,Purchase,"$15,001 - $50,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/5bc8e1b4-df79-4d98-b140-e147c27e5ec0/,3220,15001,50000.0,64.93,65.33000200000001,62.439999,64.489998,3080100.0,64.489998,None,02/09/2018,KMX,-0.006776559371631093,0.04628448184312122,None,64.269997,64.43,64.940002,63.790001000000004,1445600.0,64.43,-0.010164839057446529,-0.000930345818897267,None,61.07,62.43,62.560001,60.549999,1788000.0,62.43,-0.059448636993685605,-0.03194290686751146
2007,Self,CarMax Inc.,Stock,Purchase,"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/5bc8e1b4-df79-4d98-b140-e147c27e5ec0/,3221,50001,100000.0,71.370003,71.720001,71.029999,71.540001,1347500.0,71.540001,None,01/25/2018,KMX,0.0023819250785236308,0.009714233559259837,None,71.0,70.809998,71.050003,70.040001,1266300.0,70.809998,-0.005184292902439656,-0.010204123424600043,None,61.220001,61.040001000000004,62.080002,60.869999,1552300.0,61.040001000000004,-0.1422166396714316,-0.14677103513040207
